,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Years_in_Service,Mileage_Category,Price_Category
180,188,Hyundai Verna 1.6 SX,Delhi,2012,62000,First,22.32,1582.0,126.32,5.0,4.6,1,0,0,0,1,12,Medium,<5
181,189,Hyundai i10 Magna 1.1,Kochi,2017,52340,First,19.81,1086.0,68.05,5.0,4.04,0,0,1,0,1,7,Low,<5
182,190,Mahindra Scorpio 1.99 S10 4WD,Kochi,2016,56739,First,15.4,1997.0,120.0,7.0,10.31,1,0,0,0,1,8,Low,10-15
183,191,Land Rover Range Rover 2.2L Dynamic,Coimbatore,2018,36091,First,12.7,2179.0,187.7,5.0,55.76,1,0,0,1,0,6,Low,
184,192,Ford Figo Diesel ZXI,Chennai,2010,120000,First,20.0,1399.0,68.0,5.0,2.6,1,0,0,0,1,14,Medium,<5
185,193,Maruti Ertiga ZDI,Mumbai,2016,33000,First,25.47,1248.0,88.5,7.0,8.5,1,0,0,0,1,8,Medium,5-10
186,194,Honda City 1.5 GXI,Ahmedabad,2007,60006,First,0.0,1631.552572706935,113.80314403717087,5.286452057152694,2.95,0,0,1,0,1,17,Very Low,<5
187,195,Honda Amaze S i-Dtech,Kolkata,2014,52000,First,25.8,1498.0,98.6,5.0,3.5,1,0,0,0,1,10,Medium,<5
188,196,Hyundai i10 Magna,Jaipur,2015,43571,First,20.36,1197.0,78.9,5.0,3.55,0,0,1,0,1,9,Medium,<5
189,197,Honda Amaze S i-Dtech,Kolkata,2013,50000,First,25.8,1498.0,98.6,5.0,3.25,1,0,0,0,1,11,Medium,<5
190,198,Skoda Laura Ambiente,Hyderabad,2008,113000,First,17.5,1896.0,106.0,5.0,4.5,1,0,0,0,1,16,Low,<5
191,199,Renault Duster 85PS Diesel RxL,Delhi,2014,90000,First,19.87,1461.0,83.8,5.0,5.35,1,0,0,0,1,10,Low,5-10
192,200,Mahindra NuvoSport N6,Chennai,2017,29000,Second,17.45,1493.0,100.0,7.0,6.5,1,0,0,0,1,7,Low,5-10
193,201,Maruti Vitara Brezza ZDi Plus Dual Tone,Mumbai,2016,20000,First,24.3,1248.0,88.5,5.0,9.0,1,0,0,0,1,8,Medium,5-10
194,202,Hyundai i20 Asta Option 1.2,Kochi,2016,61012,First,18.6,1197.0,81.83,5.0,6.0,0,0,1,0,1,8,Low,5-10
195,203,Skoda Fabia 1.4 MPI Ambiente,Jaipur,2009,87459,First,14.7,1390.0,85.0,5.0,2.75,0,0,1,0,1,15,Low,<5
196,204,Tata Indigo eCS GLX,Pune,2010,70500,First,15.64,1193.0,64.1,5.0,1.5,0,0,1,0,1,14,Low,<5
197,205,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2015,64103,First,15.73,1968.0,174.33,5.0,19.9,1,0,0,1,0,9,Low,15-20
198,206,Skoda Octavia Elegance 1.8 TSI AT,Mumbai,2014,76000,First,14.7,1798.0,177.5,5.0,10.0,0,0,1,1,0,10,Low,5-10
199,207,Toyota Etios Liva GD SP,Delhi,2014,104000,First,23.59,1364.0,67.06,5.0,3.0,1,0,0,0,1,10,Medium,<5
200,208,Maruti Swift 1.3 VXi,Kolkata,2010,42001,First,16.1,1631.552572706935,113.80314403717087,5.286452057152694,2.11,0,0,1,0,1,14,Low,<5
201,209,Mercedes-Benz B Class B180,Kochi,2014,37245,First,14.8,1595.0,120.7,5.0,11.96,0,0,1,1,0,10,Low,10-15
202,210,Honda Amaze S Diesel,Kolkata,2013,45000,First,27.4,1498.0,98.6,5.0,3.25,1,0,0,0,1,11,Medium,<5
203,211,Hyundai Verna 1.6 SX,Jaipur,2012,117837,Second,22.32,1582.0,126.32,5.0,4.75,1,0,0,0,1,12,Medium,<5
204,212,Renault Duster 85PS Diesel RxL Optional,Mumbai,2014,30000,First,20.46,1461.0,83.8,5.0,5.95,1,0,0,0,1,10,Medium,5-10
205,213,Hyundai Creta 1.6 VTVT S,Delhi,2015,27057,Second,15.29,1591.0,121.3,5.0,8.15,0,0,1,0,1,9,Low,5-10
206,214,Maruti Wagon R AMT VXI,Mumbai,2016,8500,First,20.51,998.0,67.0,5.0,4.22,0,0,1,1,0,8,Medium,<5
207,215,Mercedes-Benz New C-Class C250 Avantgarde,Kolkata,2010,30500,First,11.74,1796.0,186.0,5.0,10.5,0,0,1,1,0,14,Low,10-15
208,216,Audi A8 L 3.0 TDI quattro,Delhi,2012,56000,First,11.8,2967.0,246.7,5.0,45.0,1,0,0,1,0,12,Low,
209,217,Hyundai i10 Magna 1.1,Pune,2012,44000,Second,19.81,1086.0,68.05,5.0,2.9,0,0,1,0,1,12,Low,<5
210,218,Skoda Rapid 1.6 MPI AT Style Black Package,Mumbai,2017,10500,First,14.3,1598.0,103.52,5.0,8.9,0,0,1,1,0,7,Low,5-10
211,219,Skoda Superb Style 1.8 TSI AT,Hyderabad,2017,26000,First,14.67,1798.0,177.46,5.0,26.0,0,0,1,1,0,7,Low,25-30
212,220,Hyundai i20 Active 1.2 SX,Coimbatore,2018,25166,First,17.19,1197.0,81.86,5.0,8.22,0,0,1,0,1,6,Low,5-10
213,221,Honda Amaze VX i-DTEC,Kolkata,2014,64000,Second,25.8,1498.0,98.6,5.0,3.5,1,0,0,0,1,10,Medium,<5
214,222,Maruti Wagon R LXI,Chennai,2004,61000,Second,18.9,998.0,67.1,5.0,1.25,0,0,1,0,1,20,Low,<5
215,223,Mahindra Verito 1.5 D4 BSIV,Hyderabad,2013,107000,First,21.03,1461.0,65.0,5.0,3.7,1,0,0,0,1,11,Medium,<5
216,224,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,29161,First,19.27,2143.0,167.62,5.0,39.41,1,0,0,1,0,6,Low,
217,225,Maruti Wagon R VXI,Kolkata,2013,32000,First,22.5,998.0,67.04,5.0,2.65,0,0,1,0,1,11,Medium,<5
218,226,Nissan Terrano XV Premium 110 PS Anniversary Edition,Coimbatore,2015,46173,Second,19.01,1461.0,108.5,5.0,8.92,1,0,0,0,1,9,Low,5-10
219,228,Mini Cooper Convertible S,Kochi,2017,26327,First,16.82,1998.0,189.08,4.0,35.67,0,0,1,1,0,7,Low,
220,229,Ford Figo Diesel,Bangalore,2015,70436,First,0.0,1498.0,99.0,5.286452057152694,3.6,1,0,0,0,1,9,Very Low,<5
221,230,Tata Indica V2 DLS BSII,Jaipur,2007,200000,Second,17.2,1396.0,53.5,5.0,0.85,1,0,0,0,1,17,Low,<5
222,231,Chevrolet Beat LT,Kochi,2016,60813,Second,18.6,1199.0,76.8,5.0,3.32,0,0,1,0,1,8,Low,<5
223,232,Volkswagen Polo Diesel Comfortline 1.2L,Mumbai,2012,45000,First,22.07,1199.0,73.9,5.0,3.6,1,0,0,0,1,12,Medium,<5
224,233,Maruti Swift ZDi,Hyderabad,2016,64000,First,22.9,1248.0,74.0,5.0,6.8,1,0,0,0,1,8,Medium,5-10
225,234,Ford Figo Diesel EXI,Kolkata,2012,41284,First,20.0,1399.0,68.05,5.0,2.5,1,0,0,0,1,12,Medium,<5
226,235,Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14165,First,11.36,2755.0,171.5,7.0,19.64,1,0,0,1,0,5,Low,15-20
227,236,Hyundai Santa Fe 4x4 AT,Mumbai,2011,67000,Second,11.72,2199.0,194.3,7.0,7.0,1,0,0,1,0,13,Low,5-10
228,237,Honda City i-VTEC V,Kolkata,2011,32572,First,17.4,1497.0,117.3,5.0,3.87,0,0,1,0,1,13,Low,<5
229,238,Hyundai i20 1.2 Magna Executive,Kochi,2018,14960,First,18.6,1197.0,81.83,5.0,6.27,0,0,1,0,1,6,Low,5-10
230,239,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Kochi,2015,55980,First,19.27,2143.0,167.62,5.0,18.12,1,0,0,1,0,9,Low,15-20
231,240,Chevrolet Beat Diesel LT,Mumbai,2013,74000,First,25.44,936.0,57.6,5.0,2.65,1,0,0,0,1,11,Medium,<5
232,241,Hyundai i20 Sportz 1.4 CRDi,Kochi,2015,56847,First,22.54,1396.0,88.73,5.0,7.2,1,0,0,0,1,9,Medium,5-10
233,242,Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374,First,12.99,2494.0,100.6,7.0,14.3,1,0,0,0,1,9,Low,10-15
234,243,Maruti Ertiga VDI,Chennai,2013,52000,First,20.77,1248.0,88.76,7.0,6.9,1,0,0,0,1,11,Medium,5-10
235,244,Toyota Innova 2.5 V Diesel 7-seater,Mumbai,2014,118000,First,12.8,2494.0,102.0,7.0,10.75,1,0,0,0,1,10,Low,10-15
236,246,Honda City i VTEC V,Kochi,2016,33915,First,17.8,1497.0,117.3,5.0,8.09,0,0,1,0,1,8,Low,5-10
237,247,BMW X1 sDrive20d,Ahmedabad,2014,82002,First,17.05,1995.0,184.0,5.0,18.5,1,0,0,1,0,10,Low,15-20
238,248,Hyundai Grand i10 CRDi Era,Mumbai,2017,33000,First,24.0,1120.0,70.0,5.0,4.75,1,0,0,0,1,7,Medium,<5
239,249,Maruti Ciaz 1.3 Alpha,Chennai,2016,34000,First,28.09,1248.0,88.5,5.0,8.45,1,0,0,0,1,8,Medium,5-10
240,250,Skoda Rapid Leisure 1.6 TDI MT,Kolkata,2012,55000,First,20.5,1598.0,103.6,5.0,3.5,1,0,0,0,1,12,Medium,<5
241,251,Hyundai Accent CRDi,Kochi,2006,160538,First,13.1,1493.0,82.0,5.0,1.8,1,0,0,0,1,18,Low,<5
242,252,Volkswagen Polo GT 1.5 TDI,Jaipur,2014,60000,Second,19.91,1498.0,103.6,5.0,3.7,1,0,0,0,1,10,Low,<5
243,253,Honda Jazz 1.2 VX i VTEC,Coimbatore,2017,49575,First,18.7,1199.0,88.7,5.0,7.17,0,0,1,0,1,7,Low,5-10
244,254,Hyundai i10 Era,Jaipur,2010,83000,First,19.81,1086.0,68.05,5.0,1.75,0,0,1,0,1,14,Low,<5
245,255,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Kochi,2018,51346,First,16.38,1995.0,183.0,5.0,21.99,1,0,0,1,0,6,Low,20-25
246,256,Toyota Innova Crysta 2.4 ZX MT,Pune,2017,43000,First,13.68,2393.0,147.8,7.0,18.65,1,0,0,0,1,7,Low,15-20
247,257,Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,2011,35000,Third,19.7,796.0,35.0,5.0,1.85,0,0,1,0,1,13,Low,<5
248,258,Maruti Swift VXI BSIV,Coimbatore,2017,27872,Second,20.4,1197.0,81.8,5.0,5.95,0,0,1,0,1,7,Medium,5-10
249,259,Hyundai Grand i10 Magna,Mumbai,2014,16514,First,18.9,1197.0,82.0,5.0,3.75,0,0,1,0,1,10,Low,<5
250,260,Maruti Swift VDI,Pune,2012,120000,First,22.9,1248.0,74.0,5.0,3.75,1,0,0,0,1,12,Medium,<5
251,261,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,143275,First,22.0,1582.0,126.2,5.0,2.6,1,0,0,0,1,16,Medium,<5
252,263,Hyundai i20 1.2 Sportz,Mumbai,2010,52000,First,17.0,1197.0,80.0,5.0,2.8,0,0,1,0,1,14,Low,<5
253,264,Mercedes-Benz GLE 350d,Coimbatore,2017,29819,First,11.57,2987.0,254.79,5.0,61.29,1,0,0,1,0,7,Low,
254,265,Mercedes-Benz New C-Class C 220 CDI CLASSIC,Bangalore,2014,57000,Second,15.8,2148.0,170.0,5.0,18.0,1,0,0,0,1,10,Low,15-20
255,266,Maruti Ritz ZDi,Hyderabad,2014,88500,First,23.2,1248.0,73.94,5.0,4.35,1,0,0,0,1,10,Medium,<5
256,267,Hyundai Creta 1.6 CRDi SX,Bangalore,2016,28000,First,19.67,1582.0,126.2,5.0,13.75,1,0,0,0,1,8,Low,10-15
257,268,Maruti A-Star Vxi,Pune,2010,67000,First,19.0,998.0,66.1,5.0,2.0,0,0,1,0,1,14,Low,<5
258,269,Renault Duster 110PS Diesel RXZ Option,Delhi,2016,26000,First,19.64,1461.0,108.45,5.0,10.0,1,0,0,0,1,8,Low,5-10
259,270,Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,2010,120000,First,17.8,1248.0,76.0,5.0,1.65,1,0,0,0,1,14,Low,<5
260,271,BMW X3 xDrive30d M Sport,Coimbatore,2017,51982,First,16.55,2993.0,258.0,5.0,45.77,1,0,0,1,0,7,Low,
261,272,Hyundai i10 Sportz,Bangalore,2010,36000,Second,20.36,1197.0,78.9,5.0,3.25,0,0,1,0,1,14,Medium,<5
262,273,Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000,First,12.8,2494.0,102.0,7.0,12.8,1,0,0,0,1,8,Low,10-15
263,274,Maruti Zen VXI BSII,Mumbai,2002,60000,Third,17.3,993.0,60.0,5.0,0.55,0,0,1,0,1,22,Low,<5
264,275,Maruti Swift VDI,Hyderabad,2018,31025,First,28.4,1248.0,74.0,5.0,7.15,1,0,0,0,1,6,Medium,5-10
265,276,Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Pune,2013,105000,Second,12.05,2179.0,120.0,8.0,7.0,1,0,0,0,1,11,Low,5-10
266,277,Tata Zest Quadrajet 1.3 75PS XE,Pune,2017,121900,First,22.95,1248.0,74.0,5.0,3.75,1,0,0,0,1,7,Medium,<5
267,278,Ford EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,2017,22695,First,18.88,999.0,123.24,5.0,8.5,0,0,1,0,1,7,Low,5-10
268,279,Maruti Swift Dzire ZDI,Jaipur,2012,73000,First,23.4,1248.0,74.0,5.0,4.35,1,0,0,0,1,12,Medium,<5
269,280,Maruti Alto 800 LXI,Kochi,2016,32227,First,22.74,796.0,47.3,5.0,3.26,0,0,1,0,1,8,Medium,<5
270,281,Honda City 1.5 S MT,Jaipur,2011,55000,First,17.0,1497.0,118.0,5.0,4.21,0,0,1,0,1,13,Low,<5
271,282,Audi Q7 3.0 TDI Quattro Technology,Kochi,2018,11287,First,12.07,2967.0,241.4,7.0,70.36,1,0,0,1,0,6,Low,
272,283,Skoda Laura 1.9 TDI AT Ambiente,Mumbai,2009,48000,Second,17.0,1896.0,105.0,5.0,2.95,1,0,0,1,0,15,Low,<5
273,284,Hyundai Verna 1.6 SX VTVT (O),Kochi,2012,54308,First,17.1,1591.0,121.3,5.0,4.28,0,0,1,0,1,12,Low,<5
274,285,Honda City 1.5 V AT,Jaipur,2009,78442,First,16.8,1497.0,118.0,5.0,3.57,0,0,1,1,0,15,Low,<5
275,286,Hyundai i20 Magna Optional 1.4 CRDi,Kolkata,2013,46000,First,21.9,1396.0,88.8,5.0,3.11,1,0,0,0,1,11,Medium,<5
276,287,Hyundai i20 Sportz AT 1.4,Coimbatore,2014,45051,First,15.0,1396.0,98.6,5.0,5.96,0,0,1,1,0,10,Low,5-10
277,288,Volkswagen Vento Diesel Highline,Hyderabad,2011,69000,First,20.54,1598.0,103.6,5.0,4.7,1,0,0,0,1,13,Medium,<5
278,289,Honda City i VTEC VX,Ahmedabad,2014,49000,First,17.4,1497.0,117.3,5.0,6.9,0,0,1,0,1,10,Low,5-10
279,290,Tata Zest Quadrajet 1.3 75PS XE,Pune,2018,45000,First,22.95,1248.0,74.0,5.0,5.25,1,0,0,0,1,6,Medium,5-10
280,291,BMW 5 Series 2003-2012 520d,Pune,2015,64000,First,18.48,1995.0,177.0,5.0,28.0,1,0,0,1,0,9,Low,25-30
281,292,Maruti Wagon R LXI Minor,Delhi,2009,60000,First,18.9,1061.0,67.0,5.0,1.35,0,0,1,0,1,15,Low,<5
282,293,Honda Jazz VX,Delhi,2015,62178,First,18.2,1199.0,88.7,5.0,4.85,0,0,1,0,1,9,Low,<5
283,294,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Coimbatore,2012,58006,First,15.0,1896.0,105.0,5.0,6.7,1,0,0,0,1,12,Low,5-10
284,295,Hyundai i10 Magna 1.2,Hyderabad,2010,74000,First,20.36,1197.0,78.9,5.0,3.1,0,0,1,0,1,14,Medium,<5
285,296,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,77771,First,19.27,2143.0,170.0,5.0,18.64,1,0,0,1,0,9,Low,15-20
286,297,Hyundai i10 Magna 1.2 iTech SE,Pune,2012,45275,First,20.36,1197.0,78.9,5.0,2.8,0,0,1,0,1,12,Medium,<5
287,298,Toyota Innova Crysta 2.4 ZX MT,Chennai,2016,48000,First,13.68,2393.0,147.8,7.0,20.25,1,0,0,0,1,8,Low,20-25
288,299,Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,31652,First,17.68,1968.0,174.33,5.0,26.78,1,0,0,1,0,9,Low,25-30
289,300,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2010,109000,Second,12.99,2494.0,100.6,7.0,8.26,1,0,0,0,1,14,Low,5-10
290,301,Volkswagen Polo Petrol Trendline 1.2L,Mumbai,2015,31978,First,16.47,1198.0,73.9,5.0,3.89,0,0,1,0,1,9,Low,<5
291,302,Maruti Alto K10 LXI,Hyderabad,2011,70000,First,20.92,998.0,67.1,5.0,2.1,0,0,1,0,1,13,Medium,<5
292,303,Honda City i-VTEC CVT ZX,Mumbai,2017,15000,First,18.0,1497.0,117.3,5.0,12.69,0,0,1,1,0,7,Low,10-15
293,304,Tata Indigo LX,Coimbatore,2013,59138,First,17.0,1405.0,70.0,5.0,2.58,1,0,0,0,1,11,Low,<5
294,305,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,61726,First,17.68,1968.0,174.33,5.0,20.77,1,0,0,1,0,10,Low,20-25
295,306,Mercedes-Benz GLA Class 200 CDI SPORT,Delhi,2015,48000,First,17.9,2143.0,136.0,5.0,20.26,1,0,0,1,0,9,Low,20-25
296,309,Maruti Celerio VXI AT,Hyderabad,2014,77815,First,23.1,998.0,67.04,5.0,4.25,0,0,1,1,0,10,Medium,<5
297,310,Mercedes-Benz GLE 250d,Hyderabad,2017,29000,First,17.9,2143.0,201.15,5.0,57.0,1,0,0,1,0,7,Low,
298,311,Land Rover Range Rover HSE Dynamic,Delhi,2017,44000,First,12.7,2179.0,187.7,5.0,44.0,1,0,0,1,0,7,Low,
299,312,Volkswagen Vento Diesel Trendline,Hyderabad,2011,108626,First,20.54,1598.0,103.6,5.0,3.65,1,0,0,0,1,13,Medium,<5
300,313,Maruti Omni 8 Seater BSIV,Hyderabad,2012,71791,First,14.0,796.0,35.0,5.0,2.05,0,0,1,0,1,12,Low,<5
301,314,Honda Brio 1.2 VX MT,Kochi,2012,91931,First,18.5,1198.0,86.8,5.0,3.13,0,0,1,0,1,12,Low,<5
302,315,Tata Sumo Delux,Hyderabad,2000,158000,Second,14.07,2956.0,83.1,7.0,1.5,1,0,0,0,1,24,Low,<5
303,316,Tata Indica Vista Aura 1.3 Quadrajet,Pune,2012,91183,First,18.0,1248.0,75.0,5.0,2.85,1,0,0,0,1,12,Low,<5
304,317,Maruti Wagon R LXI BS IV,Delhi,2012,65000,First,18.9,998.0,67.1,5.0,2.65,0,0,1,0,1,12,Low,<5
305,318,Mahindra XUV500 W8 4WD,Hyderabad,2015,88428,First,16.0,2179.0,140.0,7.0,10.6,1,0,0,0,1,9,Low,10-15
306,319,Tata Indigo LS Dicor,Pune,2008,138000,Second,17.1,1396.0,70.0,5.0,1.25,1,0,0,0,1,16,Low,<5
307,320,Maruti Ertiga Paseo VXI,Mumbai,2018,18000,First,16.02,1373.0,93.7,7.0,8.25,0,0,1,0,1,6,Low,5-10
308,321,Honda Accord 2.4 A/T,Mumbai,2011,60000,First,11.7,2354.0,177.6,5.0,4.45,0,0,1,1,0,13,Low,<5
309,322,Maruti Swift Dzire VDi,Kolkata,2012,48000,First,19.3,1248.0,73.9,5.0,3.7,1,0,0,0,1,12,Low,<5
310,323,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2009,160000,First,17.8,1399.0,68.0,5.0,2.8,1,0,0,0,1,15,Low,<5
311,324,Honda City ZX GXi,Kolkata,2008,40000,First,17.7,1497.0,78.0,5.0,1.8,0,0,1,0,1,16,Low,<5
312,325,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,51495,First,17.68,1968.0,174.33,5.0,21.95,1,0,0,1,0,10,Low,20-25
313,326,BMW 6 Series 640d Gran Coupe,Mumbai,2011,30000,First,9.52,2993.0,313.0,4.0,49.0,1,0,0,1,0,13,Very Low,
314,327,Audi Q7 45 TDI Quattro Technology,Coimbatore,2017,97430,First,14.75,2967.0,245.0,7.0,62.67,1,0,0,1,0,7,Low,
315,329,Hyundai i20 1.4 CRDi Asta,Pune,2012,83000,First,23.0,1396.0,90.0,5.0,5.5,1,0,0,0,1,12,Medium,5-10
316,330,Hyundai i10 Sportz AT,Bangalore,2009,37000,Third,16.95,1197.0,78.9,5.0,2.95,0,0,1,1,0,15,Low,<5
317,331,Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,28503,First,19.0,1199.0,88.7,5.0,6.86,0,0,1,1,0,8,Low,5-10
318,332,Maruti Swift VDI BSIV,Hyderabad,2015,76496,First,25.2,1248.0,74.0,5.0,6.15,1,0,0,0,1,9,Medium,5-10
319,333,Hyundai i20 Asta 1.2,Pune,2011,79152,Second,18.5,1197.0,82.85,5.0,3.3,0,0,1,0,1,13,Low,<5
320,334,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2011,32000,First,16.47,1198.0,73.9,5.0,2.55,0,0,1,0,1,13,Low,<5
321,335,Maruti Alto LXi,Ahmedabad,2009,35000,First,19.7,796.0,46.3,5.0,1.5,0,0,1,0,1,15,Low,<5
322,336,Toyota Corolla H4,Chennai,2004,105000,Second,11.3,1794.0,125.0,5.0,2.5,0,0,1,1,0,20,Low,<5
323,337,Maruti Alto LXi,Chennai,2006,56000,Second,19.7,796.0,46.3,5.0,1.4,0,0,1,0,1,18,Low,<5
324,338,Tata Manza ELAN Quadrajet BS IV,Pune,2012,73000,First,21.12,1248.0,88.8,5.0,3.4,1,0,0,0,1,12,Medium,<5
325,339,Maruti Alto LXi,Pune,2012,38000,First,19.7,796.0,46.3,5.0,2.25,0,0,1,0,1,12,Low,<5
326,340,Skoda Octavia Ambition Plus 2.0 TDI AT,Kolkata,2013,775000,First,19.3,1968.0,141.0,5.0,7.5,1,0,0,1,0,11,Low,5-10
327,341,Toyota Corolla H4,Kolkata,2008,80000,First,11.3,1794.0,125.0,5.0,2.8,0,0,1,1,0,16,Low,<5
328,342,Hyundai i20 Asta Option 1.2,Coimbatore,2016,24973,First,18.6,1197.0,81.83,5.0,7.66,0,0,1,0,1,8,Low,5-10
329,343,Maruti Vitara Brezza LDi,Chennai,2016,45000,First,24.3,1248.0,88.5,5.0,7.15,1,0,0,0,1,8,Medium,5-10
330,344,Honda City 1.5 V MT,Delhi,2010,87430,First,17.0,1497.0,118.0,5.0,3.5,0,0,1,0,1,14,Low,<5
331,345,Tata Indica Vista Aqua 1.3 Quadrajet,Hyderabad,2014,133944,Second,18.0,1248.0,75.0,5.0,3.5,1,0,0,0,1,10,Low,<5
332,346,Honda Amaze S i-Dtech,Kolkata,2013,57000,First,25.8,1498.0,98.6,5.0,3.45,1,0,0,0,1,11,Medium,<5
333,347,Hyundai EON D Lite Plus,Coimbatore,2016,27904,First,21.1,814.0,55.2,5.0,3.55,0,0,1,0,1,8,Medium,<5
334,348,BMW 3 Series Luxury Line,Kochi,2015,30717,Second,21.76,1995.0,190.0,5.0,25.99,1,0,0,1,0,9,Medium,25-30
335,349,Hyundai Verna 1.6 SX,Bangalore,2012,80000,First,22.32,1582.0,126.32,5.0,5.25,1,0,0,0,1,12,Medium,5-10
336,350,Tata Manza Club Class Quadrajet90 LS,Ahmedabad,2013,47304,First,21.02,1248.0,88.8,5.0,2.9,1,0,0,0,1,11,Medium,<5
337,351,Skoda Octavia RS,Jaipur,2005,100000,First,14.45,1984.0,227.0,5.0,2.05,0,0,1,1,0,19,Low,<5
338,352,Maruti Alto K10 VXI,Pune,2017,30000,First,24.07,998.0,67.1,5.0,3.75,0,0,1,0,1,7,Medium,<5
339,353,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,68000,First,22.7,1498.0,89.84,5.0,6.75,1,0,0,0,1,10,Medium,5-10
340,354,Chevrolet Spark 1.0 LS,Kolkata,2011,21000,Second,18.0,995.0,62.0,5.0,0.95,0,0,1,0,1,13,Low,<5
341,355,Jaguar XF 2.0 Diesel Portfolio,Hyderabad,2017,21000,First,19.33,1999.0,177.0,5.0,52.0,1,0,0,1,0,7,Low,
342,356,Honda CR-V RVi MT,Jaipur,2007,119000,Third,13.1,1997.0,141.1,5.0,3.91,0,0,1,0,1,17,Low,<5
343,357,Skoda Superb L&K 1.8 TSI AT,Kochi,2019,13747,First,14.67,1798.0,177.46,5.0,27.3,0,0,1,1,0,5,Low,25-30
344,358,Hyundai i10 Magna 1.2,Chennai,2009,620000,First,20.36,1197.0,78.9,5.0,2.7,0,0,1,0,1,15,Medium,<5
345,359,Maruti Swift LDI,Delhi,2013,70000,First,22.9,1248.0,74.0,5.0,3.5,1,0,0,0,1,11,Medium,<5
346,360,Maruti Swift Dzire VXi AT,Mumbai,2016,18000,First,18.5,1197.0,83.14,5.0,6.2,0,0,1,1,0,8,Low,5-10
347,361,Nissan Micra Diesel XV,Chennai,2011,83000,First,23.08,1461.0,63.1,5.0,2.75,1,0,0,0,1,13,Medium,<5
348,362,Maruti Swift Dzire Tour LDI,Mumbai,2015,130000,First,23.4,1248.0,74.0,5.0,3.25,1,0,0,0,1,9,Medium,<5
349,363,Ford Fiesta Classic 1.4 Duratorq CLXI,Pune,2012,63400,First,17.8,1399.0,67.0,5.0,3.25,1,0,0,0,1,12,Low,<5
350,364,Maruti Zen LX,Kolkata,2003,65000,First,17.3,993.0,60.0,5.0,0.65,0,0,1,0,1,21,Low,<5
351,365,Mini Clubman Cooper S,Pune,2017,8350,First,13.8,1998.0,192.0,5.0,35.0,0,0,1,0,1,7,Low,
352,366,Toyota Etios GD,Kolkata,2014,45000,First,23.59,1364.0,67.05,5.0,3.25,1,0,0,0,1,10,Medium,<5
353,367,Maruti Alto 800 2016-2019 LXI,Kolkata,2018,26200,First,24.7,796.0,47.3,5.0,2.9,0,0,1,0,1,6,Medium,<5
354,368,Maruti Alto VXi,Bangalore,2011,11000,Third,18.9,796.0,47.0,5.0,2.9,0,0,1,0,1,13,Low,<5
355,369,BMW X5 3.0d,Bangalore,2009,90000,Second,11.0,2993.0,235.0,5.0,17.75,1,0,0,1,0,15,Low,15-20
356,370,Nissan Teana XV,Mumbai,2015,74000,Second,11.07,2496.0,179.5,5.0,8.25,0,0,1,1,0,9,Low,5-10
357,371,Hyundai Grand i10 AT Asta,Coimbatore,2015,37081,First,18.9,1197.0,82.0,5.0,5.77,0,0,1,1,0,9,Low,5-10
358,372,Maruti Vitara Brezza ZDi Plus,Hyderabad,2017,39000,First,24.3,1248.0,88.5,5.0,9.49,1,0,0,0,1,7,Medium,5-10
359,373,Audi Q7 3.0 TDI Quattro Premium Plus,Mumbai,2008,99000,Third,12.07,2967.0,241.4,7.0,12.95,1,0,0,1,0,16,Low,10-15
360,374,Mercedes-Benz GLA Class 200 CDI,Chennai,2015,38000,First,17.9,2143.0,136.0,5.0,20.0,1,0,0,1,0,9,Low,15-20
361,375,Maruti 800 AC,Chennai,2007,72000,Third,16.1,796.0,37.0,4.0,1.0,0,0,1,0,1,17,Low,<5
362,376,Renault Duster 85PS Diesel RxL,Chennai,2015,93000,Second,20.45,1461.0,83.8,5.0,7.1,1,0,0,0,1,9,Medium,5-10
